path,filename,true_style,true_artist,style_dist,artist_dist,outlier_score
data/wikiart/Naive_Art_Primitivism/david-burliuk_ophelia-1965.jpg,david-burliuk_ophelia-1965.jpg,Naive_Art_Primitivism,david-burliuk,0.5162,0.7243,0.6203
data/wikiart/Realism/anders-zorn_gunnl-1893.jpg,anders-zorn_gunnl-1893.jpg,Realism,anders-zorn,0.6468,0.5937,0.6202
data/wikiart/Realism/thomas-eakins_study-of-a-woman-s-head-1881.jpg,thomas-eakins_study-of-a-woman-s-head-1881.jpg,Realism,thomas-eakins,0.6976,0.5427,0.6201
data/wikiart/Art_Nouveau_Modern/egon-schiele_river-landscape-1913.jpg,egon-schiele_river-landscape-1913.jpg,Art_Nouveau_Modern,egon-schiele,0.7689,0.4711,0.62
data/wikiart/Art_Nouveau_Modern/nicholas-roerich_warrior.jpg,nicholas-roerich_warrior.jpg,Art_Nouveau_Modern,nicholas-roerich,0.6537,0.5863,0.62
data/wikiart/Rococo/thomas-gainsborough_portrait-of-the-jonathan-buttall-1770.jpg,thomas-gainsborough_portrait-of-the-jonathan-buttall-1770.jpg,Rococo,thomas-gainsborough,0.7375,0.5022,0.6199
data/wikiart/Realism/boris-kustodiev_talking-on-the-street-lords-in-the-street-outside-the-house-patcher-1922.jpg,boris-kustodiev_talking-on-the-street-lords-in-the-street-outside-the-house-patcher-1922.jpg,Realism,boris-kustodiev,0.7325,0.5071,0.6198
data/wikiart/Impressionism/claude-monet_basket-of-graphes-quinces-and-pears-1885.jpg,claude-monet_basket-of-graphes-quinces-and-pears-1885.jpg,Impressionism,claude-monet,0.63,0.6096,0.6198
data/wikiart/Post_Impressionism/maurice-de-vlaminck_the-pont-de-chatou.jpg,maurice-de-vlaminck_the-pont-de-chatou.jpg,Post_Impressionism,maurice-de-vlaminck,0.6987,0.5407,0.6197
data/wikiart/Naive_Art_Primitivism/fernand-leger_the-dancer.jpg,fernand-leger_the-dancer.jpg,Naive_Art_Primitivism,fernand-leger,0.669,0.5697,0.6193
data/wikiart/Realism/winslow-homer_the-turkey-buzzard.jpg,winslow-homer_the-turkey-buzzard.jpg,Realism,winslow-homer,0.7206,0.5179,0.6192
data/wikiart/Art_Nouveau_Modern/raphael-kirchner_sketch-for-single-items.jpg,raphael-kirchner_sketch-for-single-items.jpg,Art_Nouveau_Modern,raphael-kirchner,0.6909,0.5471,0.619
data/wikiart/Expressionism/nicolae-tonitza_breton-woman-1933.jpg,nicolae-tonitza_breton-woman-1933.jpg,Expressionism,nicolae-tonitza,0.7817,0.4559,0.6188
data/wikiart/Symbolism/konstantin-bogaevsky_morning-pink-gobelin-1906.jpg,konstantin-bogaevsky_morning-pink-gobelin-1906.jpg,Symbolism,konstantin-bogaevsky,0.6853,0.552,0.6187
data/wikiart/Early_Renaissance/andrea-mantegna_study-for-a-christ-1490.jpg,andrea-mantegna_study-for-a-christ-1490.jpg,Early_Renaissance,andrea-mantegna,0.6655,0.572,0.6187
data/wikiart/Expressionism/ernst-ludwig-kirchner_frauenkirche.jpg,ernst-ludwig-kirchner_frauenkirche.jpg,Expressionism,ernst-ludwig-kirchner,0.6344,0.6029,0.6186
data/wikiart/Expressionism/henri-matisse_two-dancers-study-for-rouge-et-noir-1938.jpg,henri-matisse_two-dancers-study-for-rouge-et-noir-1938.jpg,Expressionism,henri-matisse,0.6102,0.6269,0.6186
data/wikiart/Impressionism/john-atkinson-grimshaw_blue-belle-1877.jpg,john-atkinson-grimshaw_blue-belle-1877.jpg,Impressionism,john-atkinson-grimshaw,0.5442,0.6925,0.6184
data/wikiart/Realism/vladimir-makovsky_empress-maria-feodorovna.jpg,vladimir-makovsky_empress-maria-feodorovna.jpg,Realism,vladimir-makovsky,0.6865,0.5502,0.6183
data/wikiart/Impressionism/frederic-remington_against-the-sunset-1906.jpg,frederic-remington_against-the-sunset-1906.jpg,Impressionism,frederic-remington,0.852,0.3834,0.6177
data/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_poupoule-in-chemise-by-her-bed.jpg,henri-de-toulouse-lautrec_poupoule-in-chemise-by-her-bed.jpg,Post_Impressionism,henri-de-toulouse-lautrec,0.7101,0.5247,0.6174
data/wikiart/Symbolism/henri-fantin-latour_bathsheba-1903.jpg,henri-fantin-latour_bathsheba-1903.jpg,Symbolism,henri-fantin-latour,0.6672,0.5675,0.6173
data/wikiart/Expressionism/lovis-corinth_the-walchensee-mountains-wreathed-in-cloud-1925.jpg,lovis-corinth_the-walchensee-mountains-wreathed-in-cloud-1925.jpg,Expressionism,lovis-corinth,0.8878,0.3469,0.6173
data/wikiart/Art_Nouveau_Modern/nicholas-roerich_savonlinna-olavinlinna-1906.jpg,nicholas-roerich_savonlinna-olavinlinna-1906.jpg,Art_Nouveau_Modern,nicholas-roerich,0.7137,0.5209,0.6173
data/wikiart/Impressionism/joaquã­n-sorolla_new-york.jpg,joaquã­n-sorolla_new-york.jpg,Impressionism,joaquã­n-sorolla,0.7547,0.4795,0.6171
data/wikiart/Realism/boris-kustodiev_ataman-platov-1924.jpg,boris-kustodiev_ataman-platov-1924.jpg,Realism,boris-kustodiev,0.7981,0.4359,0.617
data/wikiart/Symbolism/dante-gabriel-rossetti_carlisle-wall-the-lovers-1853.jpg,dante-gabriel-rossetti_carlisle-wall-the-lovers-1853.jpg,Symbolism,dante-gabriel-rossetti,0.7003,0.5335,0.6169
data/wikiart/Symbolism/frantisek-kupka_woman-and-horse-1906.jpg,frantisek-kupka_woman-and-horse-1906.jpg,Symbolism,frantisek-kupka,0.7382,0.4957,0.6169
data/wikiart/Romanticism/akseli-gallen-kallela_old-woman-with-a-cat-1885.jpg,akseli-gallen-kallela_old-woman-with-a-cat-1885.jpg,Romanticism,akseli-gallen-kallela,0.7874,0.4465,0.6169
data/wikiart/Realism/nikolai-ge_portrait-of-p-a-kostichev.jpg,nikolai-ge_portrait-of-p-a-kostichev.jpg,Realism,nikolai-ge,0.5781,0.6551,0.6166
data/wikiart/Impressionism/giovanni-boldini_symphony-in-gray-1931.jpg,giovanni-boldini_symphony-in-gray-1931.jpg,Impressionism,giovanni-boldini,0.6939,0.5394,0.6166
data/wikiart/Realism/odilon-redon_vase-of-flowers-7.jpg,odilon-redon_vase-of-flowers-7.jpg,Realism,odilon-redon,0.7621,0.4707,0.6164
data/wikiart/Naive_Art_Primitivism/fernando-botero_a-general.jpg,fernando-botero_a-general.jpg,Naive_Art_Primitivism,fernando-botero,0.8027,0.4301,0.6164
data/wikiart/Baroque/rembrandt_drawing-of-the-last-supper-1635.jpg,rembrandt_drawing-of-the-last-supper-1635.jpg,Baroque,rembrandt,0.7,0.532,0.616
data/wikiart/Symbolism/james-tissot_the-adoration-of-the-shepherds-illustration-for-the-life-of-christ.jpg,james-tissot_the-adoration-of-the-shepherds-illustration-for-the-life-of-christ.jpg,Symbolism,james-tissot,0.7246,0.5073,0.616
data/wikiart/Art_Nouveau_Modern/ferdinand-hodler_swearing-from-behind.jpg,ferdinand-hodler_swearing-from-behind.jpg,Art_Nouveau_Modern,ferdinand-hodler,0.7336,0.4975,0.6155
data/wikiart/Pop_Art/hiro-yamagata_quantum-field-x3.jpg,hiro-yamagata_quantum-field-x3.jpg,Pop_Art,hiro-yamagata,0.6528,0.5782,0.6155
data/wikiart/Impressionism/james-mcneill-whistler_whistler-in-his-studio.jpg,james-mcneill-whistler_whistler-in-his-studio.jpg,Impressionism,james-mcneill-whistler,0.7054,0.5256,0.6155
data/wikiart/Symbolism/konstantin-somov_portrait-of-s-dyagilev.jpg,konstantin-somov_portrait-of-s-dyagilev.jpg,Symbolism,konstantin-somov,0.6616,0.5683,0.615
data/wikiart/Realism/edouard-manet_victorine-meurent-1862.jpg,edouard-manet_victorine-meurent-1862.jpg,Realism,edouard-manet,0.5904,0.6392,0.6148
data/wikiart/Expressionism/alexander-calder_hollow-egg-1939.jpg,alexander-calder_hollow-egg-1939.jpg,Expressionism,alexander-calder,0.9814,0.248,0.6147
data/wikiart/Post_Impressionism/pierre-bonnard_not_detected_221938.jpg,pierre-bonnard_not_detected_221938.jpg,Post_Impressionism,pierre-bonnard,0.6886,0.5408,0.6147
data/wikiart/Northern_Renaissance/hieronymus-bosch_the-last-judgement-detail-of-the-dagger-1500.jpg,hieronymus-bosch_the-last-judgement-detail-of-the-dagger-1500.jpg,Northern_Renaissance,hieronymus-bosch,0.6921,0.5371,0.6146
data/wikiart/Impressionism/claude-monet_the-artist-s-house-view-from-the-rose-garden-1924.jpg,claude-monet_the-artist-s-house-view-from-the-rose-garden-1924.jpg,Impressionism,claude-monet,0.6698,0.5594,0.6146
data/wikiart/Symbolism/nicholas-roerich_buddha-the-winner-1925.jpg,nicholas-roerich_buddha-the-winner-1925.jpg,Symbolism,nicholas-roerich,0.6307,0.5982,0.6145
data/wikiart/Symbolism/mikhail-vrubel_portrait-of-doctor-fiodor-usoltsev-with-an-icon-in-the-background.jpg,mikhail-vrubel_portrait-of-doctor-fiodor-usoltsev-with-an-icon-in-the-background.jpg,Symbolism,mikhail-vrubel,0.7287,0.4999,0.6143
data/wikiart/Rococo/jean-honore-fragonard_cupid-between-the-roses.jpg,jean-honore-fragonard_cupid-between-the-roses.jpg,Rococo,jean-honore-fragonard,0.6625,0.5662,0.6143
data/wikiart/Impressionism/nikolay-bogdanov-belsky_bloomy-apple-garden.jpg,nikolay-bogdanov-belsky_bloomy-apple-garden.jpg,Impressionism,nikolay-bogdanov-belsky,0.6357,0.5929,0.6143
data/wikiart/Symbolism/konstantin-somov_still-life-interior.jpg,konstantin-somov_still-life-interior.jpg,Symbolism,konstantin-somov,0.7208,0.5076,0.6142
data/wikiart/Symbolism/salvador-dali_elias-per-turbinem-super-currus-igneus-1967.jpg,salvador-dali_elias-per-turbinem-super-currus-igneus-1967.jpg,Symbolism,salvador-dali,0.8003,0.4276,0.614
data/wikiart/Romanticism/pavel-svinyin_indian-s-entertainment.jpg,pavel-svinyin_indian-s-entertainment.jpg,Romanticism,pavel-svinyin,0.7524,0.4754,0.6139
data/wikiart/Abstract_Expressionism/henri-matisse_blue-nude-1952.jpg,henri-matisse_blue-nude-1952.jpg,Abstract_Expressionism,henri-matisse,0.5162,0.7114,0.6138
data/wikiart/Expressionism/iosif-iser_turks-at-the-cafe-1937.jpg,iosif-iser_turks-at-the-cafe-1937.jpg,Expressionism,iosif-iser,0.8192,0.4081,0.6137
data/wikiart/Naive_Art_Primitivism/marc-chagall_moses-casts-his-stick-that-transformed-into-a-snake-on-the-orders-of-the-lord-that-referred-to.jpg,marc-chagall_moses-casts-his-stick-that-transformed-into-a-snake-on-the-orders-of-the-lord-that-referred-to.jpg,Naive_Art_Primitivism,marc-chagall,0.7031,0.5231,0.6131
data/wikiart/Post_Impressionism/vincent-van-gogh_tree-roots-1890.jpg,vincent-van-gogh_tree-roots-1890.jpg,Post_Impressionism,vincent-van-gogh,0.5923,0.6334,0.6129
data/wikiart/Post_Impressionism/constantin-piliuta_nocturne-1973.jpg,constantin-piliuta_nocturne-1973.jpg,Post_Impressionism,constantin-piliuta,0.8104,0.4142,0.6123
data/wikiart/Romanticism/john-crome_study-of-flints-1811.jpg,john-crome_study-of-flints-1811.jpg,Romanticism,john-crome,0.6004,0.6239,0.6122
data/wikiart/Realism/john-singer-sargent_standing-male-figure.jpg,john-singer-sargent_standing-male-figure.jpg,Realism,john-singer-sargent,0.6382,0.5859,0.6121
data/wikiart/Post_Impressionism/raoul-dufy_the-fisherman-with-net-1914.jpg,raoul-dufy_the-fisherman-with-net-1914.jpg,Post_Impressionism,raoul-dufy,0.6902,0.534,0.6121
data/wikiart/Realism/boris-kustodiev_portrait-of-a-d-romanova-1908.jpg,boris-kustodiev_portrait-of-a-d-romanova-1908.jpg,Realism,boris-kustodiev,0.7398,0.4843,0.6121
data/wikiart/Expressionism/otto-dix_wounded-man-fleeing.jpg,otto-dix_wounded-man-fleeing.jpg,Expressionism,otto-dix,0.6472,0.5769,0.6121
data/wikiart/Realism/thomas-eakins_portrait-of-william-h-macdowell-1891.jpg,thomas-eakins_portrait-of-william-h-macdowell-1891.jpg,Realism,thomas-eakins,0.6065,0.617,0.6118
data/wikiart/Cubism/henri-matisse_bathers-by-a-river-1916.jpg,henri-matisse_bathers-by-a-river-1916.jpg,Cubism,henri-matisse,0.5474,0.676,0.6117
data/wikiart/Realism/theo-van-rysselberghe_meuse-river-around-namur-1880.jpg,theo-van-rysselberghe_meuse-river-around-namur-1880.jpg,Realism,theo-van-rysselberghe,0.4626,0.7606,0.6116
data/wikiart/Impressionism/claude-monet_water-lilies-reflections-of-weeping-willows-left-half-1919.jpg,claude-monet_water-lilies-reflections-of-weeping-willows-left-half-1919.jpg,Impressionism,claude-monet,0.6098,0.6133,0.6116
data/wikiart/Mannerism_Late_Renaissance/maerten-van-heemskerck_mausoleum-of-halicarnassus.jpg,maerten-van-heemskerck_mausoleum-of-halicarnassus.jpg,Mannerism_Late_Renaissance,maerten-van-heemskerck,0.7031,0.5196,0.6113
data/wikiart/Realism/vincent-van-gogh_women-mending-nets-in-the-dunes-1882.jpg,vincent-van-gogh_women-mending-nets-in-the-dunes-1882.jpg,Realism,vincent-van-gogh,0.5926,0.63,0.6113
data/wikiart/Post_Impressionism/pablo-picasso_portrait-of-juli-gonzalez-1902.jpg,pablo-picasso_portrait-of-juli-gonzalez-1902.jpg,Post_Impressionism,pablo-picasso,0.5611,0.6614,0.6112
data/wikiart/Baroque/rembrandt_artist-in-his-studio-1626.jpg,rembrandt_artist-in-his-studio-1626.jpg,Baroque,rembrandt,0.6149,0.6065,0.6107
data/wikiart/Impressionism/childe-hassam_moonlight.jpg,childe-hassam_moonlight.jpg,Impressionism,childe-hassam,0.6569,0.5637,0.6103
data/wikiart/Impressionism/theodor-pallady_rose-mallow.jpg,theodor-pallady_rose-mallow.jpg,Impressionism,theodor-pallady,0.5074,0.7128,0.6101
data/wikiart/Expressionism/martiros-saryan_kirovakan-village-1948.jpg,martiros-saryan_kirovakan-village-1948.jpg,Expressionism,martiros-saryan,0.7691,0.4506,0.6098
data/wikiart/Realism/vincent-van-gogh_self-portrait-1886.jpg,vincent-van-gogh_self-portrait-1886.jpg,Realism,vincent-van-gogh,0.5673,0.652,0.6097
data/wikiart/Expressionism/francis-picabia_self-portrait-3.jpg,francis-picabia_self-portrait-3.jpg,Expressionism,francis-picabia,0.7031,0.5161,0.6096
data/wikiart/High_Renaissance/correggio_head-of-an-angel.jpg,correggio_head-of-an-angel.jpg,High_Renaissance,correggio,0.6846,0.534,0.6093
data/wikiart/Romanticism/francisco-goya_i-am-still-learning.jpg,francisco-goya_i-am-still-learning.jpg,Romanticism,francisco-goya,0.7346,0.484,0.6093
data/wikiart/Realism/odilon-redon_large-boquet-on-a-black-background.jpg,odilon-redon_large-boquet-on-a-black-background.jpg,Realism,odilon-redon,0.8098,0.4083,0.6091
data/wikiart/Realism/koloman-moser_male-nude-study.jpg,koloman-moser_male-nude-study.jpg,Realism,koloman-moser,0.5141,0.7041,0.6091
data/wikiart/Realism/david-burliuk_landscape-with-blue-mountain.jpg,david-burliuk_landscape-with-blue-mountain.jpg,Realism,david-burliuk,0.6944,0.5234,0.6089
data/wikiart/Realism/m.c.-escher_castrovalva.jpg,m.c.-escher_castrovalva.jpg,Realism,m.c.-escher,0.8697,0.348,0.6089
data/wikiart/Romanticism/francisco-goya_st-gregory-the-great-1797.jpg,francisco-goya_st-gregory-the-great-1797.jpg,Romanticism,francisco-goya,0.7488,0.4686,0.6087
data/wikiart/Realism/ivan-kramskoy_n-a-nekrasov-during-the-last-songs-1878.jpg,ivan-kramskoy_n-a-nekrasov-during-the-last-songs-1878.jpg,Realism,ivan-kramskoy,0.6297,0.5874,0.6086
data/wikiart/Art_Nouveau_Modern/ivan-bilibin_palace-of-chernomor-sketches-of-scenery-for-mikhail-glinka-s-ruslan-and-ludmilla-1900.jpg,ivan-bilibin_palace-of-chernomor-sketches-of-scenery-for-mikhail-glinka-s-ruslan-and-ludmilla-1900.jpg,Art_Nouveau_Modern,ivan-bilibin,0.6414,0.5756,0.6085
data/wikiart/Post_Impressionism/franz-marc_siberian-sheepdogs.jpg,franz-marc_siberian-sheepdogs.jpg,Post_Impressionism,franz-marc,0.5676,0.6493,0.6084
data/wikiart/Realism/ivan-shishkin_stones.jpg,ivan-shishkin_stones.jpg,Realism,ivan-shishkin,0.5348,0.6814,0.6081
data/wikiart/Impressionism/salvador-dali_tieta.jpg,salvador-dali_tieta.jpg,Impressionism,salvador-dali,0.508,0.708,0.608
data/wikiart/Expressionism/spyros-papaloukas_vase-of-flowers-dark-colors-1956.jpg,spyros-papaloukas_vase-of-flowers-dark-colors-1956.jpg,Expressionism,spyros-papaloukas,0.7955,0.4201,0.6078
data/wikiart/Realism/james-tissot_emigrants.jpg,james-tissot_emigrants.jpg,Realism,james-tissot,0.633,0.5826,0.6078
data/wikiart/Art_Nouveau_Modern/john-french-sloan_poster-and-cover-for-february-15-1896-the-echo.jpg,john-french-sloan_poster-and-cover-for-february-15-1896-the-echo.jpg,Art_Nouveau_Modern,john-french-sloan,0.4594,0.756,0.6077
data/wikiart/Impressionism/laszlo-mednyanszky_fishing-on-the-tisza-1880.jpg,laszlo-mednyanszky_fishing-on-the-tisza-1880.jpg,Impressionism,laszlo-mednyanszky,0.8474,0.3676,0.6075
data/wikiart/Expressionism/theo-van-doesburg_old-faun-self-portrait-1909.jpg,theo-van-doesburg_old-faun-self-portrait-1909.jpg,Expressionism,theo-van-doesburg,0.815,0.3999,0.6074
data/wikiart/High_Renaissance/michelangelo_the-torment-of-saint-anthony.jpg,michelangelo_the-torment-of-saint-anthony.jpg,High_Renaissance,michelangelo,0.5315,0.6833,0.6074
data/wikiart/Romanticism/alphonse-mucha_the-printing-of-the-bible-of-kralice-in-ivancice-1914.jpg,alphonse-mucha_the-printing-of-the-bible-of-kralice-in-ivancice-1914.jpg,Romanticism,alphonse-mucha,0.5335,0.6808,0.6071
data/wikiart/Realism/gustave-courbet_the-beach-sunset-1867.jpg,gustave-courbet_the-beach-sunset-1867.jpg,Realism,gustave-courbet,0.6467,0.5676,0.6071
data/wikiart/Cubism/paul-cezanne_the-garden-at-les-lauves-1906.jpg,paul-cezanne_the-garden-at-les-lauves-1906.jpg,Cubism,paul-cezanne,0.6087,0.6052,0.607
data/wikiart/Ukiyo_e/katsushika-hokusai_baku.jpg,katsushika-hokusai_baku.jpg,Ukiyo_e,katsushika-hokusai,0.6171,0.5968,0.6069
data/wikiart/Realism/ivan-kramskoy_portrait-of-an-old-peasant-study-1872.jpg,ivan-kramskoy_portrait-of-an-old-peasant-study-1872.jpg,Realism,ivan-kramskoy,0.7336,0.4797,0.6066
data/wikiart/Art_Nouveau_Modern/boris-kustodiev_shrovetide-1920.jpg,boris-kustodiev_shrovetide-1920.jpg,Art_Nouveau_Modern,boris-kustodiev,0.7545,0.4585,0.6065
data/wikiart/Expressionism/theo-van-doesburg_cover-of-balance-by-j-elgenhuis-1916.jpg,theo-van-doesburg_cover-of-balance-by-j-elgenhuis-1916.jpg,Expressionism,theo-van-doesburg,0.7492,0.4638,0.6065
data/wikiart/Romanticism/dante-gabriel-rossetti_cassandra.jpg,dante-gabriel-rossetti_cassandra.jpg,Romanticism,dante-gabriel-rossetti,0.7158,0.4969,0.6064
data/wikiart/Romanticism/orest-kiprensky_jupiter-and-mercury-in-the-form-of-visiting-pilgrims-philemon-and-baucis-1802.jpg,orest-kiprensky_jupiter-and-mercury-in-the-form-of-visiting-pilgrims-philemon-and-baucis-1802.jpg,Romanticism,orest-kiprensky,0.5963,0.6161,0.6062
data/wikiart/Post_Impressionism/henri-rousseau_rendez-vous-in-the-forest-1886.jpg,henri-rousseau_rendez-vous-in-the-forest-1886.jpg,Post_Impressionism,henri-rousseau,0.8003,0.4112,0.6057
data/wikiart/Impressionism/ivan-albright_near-prague-czechoslovakia-1976.jpg,ivan-albright_near-prague-czechoslovakia-1976.jpg,Impressionism,ivan-albright,0.9431,0.2676,0.6053
data/wikiart/Realism/ivan-vladimirov_flight-of-the-bourgeoisie-from-novorossiysk-in-1920.jpg,ivan-vladimirov_flight-of-the-bourgeoisie-from-novorossiysk-in-1920.jpg,Realism,ivan-vladimirov,0.8134,0.3971,0.6052
data/wikiart/Realism/gustave-courbet_portrait-of-gabrielle-borreau.jpg,gustave-courbet_portrait-of-gabrielle-borreau.jpg,Realism,gustave-courbet,0.6669,0.5434,0.6051
data/wikiart/Impressionism/claude-monet_cobeas.jpg,claude-monet_cobeas.jpg,Impressionism,claude-monet,0.6329,0.577,0.605
data/wikiart/Post_Impressionism/stefan-luchian_at-maize-share.jpg,stefan-luchian_at-maize-share.jpg,Post_Impressionism,stefan-luchian,0.744,0.466,0.605
data/wikiart/Post_Impressionism/umberto-boccioni_the-dream-paolo-and-francesca-1909.jpg,umberto-boccioni_the-dream-paolo-and-francesca-1909.jpg,Post_Impressionism,umberto-boccioni,0.6331,0.5766,0.6048
data/wikiart/Impressionism/franz-marc_indersdorf-1904.jpg,franz-marc_indersdorf-1904.jpg,Impressionism,franz-marc,0.4117,0.7973,0.6045
data/wikiart/Art_Nouveau_Modern/sergey-solomko_visiting.jpg,sergey-solomko_visiting.jpg,Art_Nouveau_Modern,sergey-solomko,0.788,0.4207,0.6044
data/wikiart/Expressionism/ernst-ludwig-kirchner_green-house.jpg,ernst-ludwig-kirchner_green-house.jpg,Expressionism,ernst-ludwig-kirchner,0.7065,0.5023,0.6044
data/wikiart/Naive_Art_Primitivism/pablo-picasso_painter-and-his-palette-1967.jpg,pablo-picasso_painter-and-his-palette-1967.jpg,Naive_Art_Primitivism,pablo-picasso,0.5988,0.6101,0.6044
data/wikiart/Expressionism/martiros-saryan_amberd-1957.jpg,martiros-saryan_amberd-1957.jpg,Expressionism,martiros-saryan,0.7303,0.4781,0.6042
data/wikiart/Romanticism/john-constable_study-of-tree-trunks.jpg,john-constable_study-of-tree-trunks.jpg,Romanticism,john-constable,0.6917,0.5166,0.6042
data/wikiart/Expressionism/wassily-kandinsky_moonlight-night-1907.jpg,wassily-kandinsky_moonlight-night-1907.jpg,Expressionism,wassily-kandinsky,0.6961,0.5117,0.6039
data/wikiart/Realism/pierre-auguste-renoir_crown-of-roses.jpg,pierre-auguste-renoir_crown-of-roses.jpg,Realism,pierre-auguste-renoir,0.6181,0.5897,0.6039
data/wikiart/Abstract_Expressionism/mark-tobey_untitled-4.jpg,mark-tobey_untitled-4.jpg,Abstract_Expressionism,mark-tobey,0.674,0.5334,0.6037
data/wikiart/Realism/charles-sheeler_the-open-door-1932.jpg,charles-sheeler_the-open-door-1932.jpg,Realism,charles-sheeler,1.0146,0.1924,0.6035
data/wikiart/Impressionism/paul-signac_rue-caulaincourt-mills-on-montmarte-1884.jpg,paul-signac_rue-caulaincourt-mills-on-montmarte-1884.jpg,Impressionism,paul-signac,0.4823,0.7242,0.6033
data/wikiart/Post_Impressionism/vincent-van-gogh_flowerpot-with-chives-1887(1).jpg,vincent-van-gogh_flowerpot-with-chives-1887(1).jpg,Post_Impressionism,vincent-van-gogh,0.4915,0.7149,0.6032
data/wikiart/Expressionism/martiros-saryan_rural-landscape-1962.jpg,martiros-saryan_rural-landscape-1962.jpg,Expressionism,martiros-saryan,0.6507,0.5555,0.6031
data/wikiart/Impressionism/childe-hassam_french-peasant-girl.jpg,childe-hassam_french-peasant-girl.jpg,Impressionism,childe-hassam,0.5714,0.6349,0.6031
data/wikiart/Art_Nouveau_Modern/j.-e.-h.-macdonald_the-tangled-garden-1916.jpg,j.-e.-h.-macdonald_the-tangled-garden-1916.jpg,Art_Nouveau_Modern,j.-e.-h.-macdonald,0.8357,0.3706,0.6031
data/wikiart/Expressionism/frantisek-kupka_procession-1905.jpg,frantisek-kupka_procession-1905.jpg,Expressionism,frantisek-kupka,0.7139,0.4919,0.6029
data/wikiart/Realism/martiros-saryan_byurakan-1958.jpg,martiros-saryan_byurakan-1958.jpg,Realism,martiros-saryan,0.7201,0.4857,0.6029
data/wikiart/Realism/boris-kustodiev_finance-minister-v-n-kokovtsoff-1906.jpg,boris-kustodiev_finance-minister-v-n-kokovtsoff-1906.jpg,Realism,boris-kustodiev,0.5711,0.6346,0.6028
data/wikiart/Post_Impressionism/ilya-mashkov_still-life-with-samovar-1920.jpg,ilya-mashkov_still-life-with-samovar-1920.jpg,Post_Impressionism,ilya-mashkov,0.7622,0.4431,0.6027
data/wikiart/Post_Impressionism/francisc-sirato_square-in-balcic-1936.jpg,francisc-sirato_square-in-balcic-1936.jpg,Post_Impressionism,francisc-sirato,0.7657,0.4391,0.6024
data/wikiart/Realism/vasily-perov_children-sleeping-1870.jpg,vasily-perov_children-sleeping-1870.jpg,Realism,vasily-perov,0.7519,0.453,0.6024
data/wikiart/Baroque/yov-kondzelevych_icon-of-the-mother-of-god-from-the-bilostok-monastery-iconostasis.jpg,yov-kondzelevych_icon-of-the-mother-of-god-from-the-bilostok-monastery-iconostasis.jpg,Baroque,yov-kondzelevych,0.8274,0.3773,0.6024
data/wikiart/Abstract_Expressionism/willem-de-kooning_excavation.jpg,willem-de-kooning_excavation.jpg,Abstract_Expressionism,willem-de-kooning,0.5591,0.6455,0.6023
data/wikiart/Romanticism/karl-bodmer_the-church-of-new-harmony-1832.jpg,karl-bodmer_the-church-of-new-harmony-1832.jpg,Romanticism,karl-bodmer,0.6743,0.5303,0.6023
data/wikiart/Post_Impressionism/arturo-souto_betanzos.jpg,arturo-souto_betanzos.jpg,Post_Impressionism,arturo-souto,0.6164,0.5876,0.602
data/wikiart/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-russian-fairy-story-the-frog-princess-1901(1).jpg,ivan-bilibin_illustration-for-the-russian-fairy-story-the-frog-princess-1901(1).jpg,Art_Nouveau_Modern,ivan-bilibin,0.5973,0.6064,0.6019
data/wikiart/Abstract_Expressionism/sam-francis_untitled-sf143s.jpg,sam-francis_untitled-sf143s.jpg,Abstract_Expressionism,sam-francis,0.6158,0.5872,0.6015
data/wikiart/Post_Impressionism/vincent-van-gogh_boy-cutting-grass-with-a-sickle-1881(1).jpg,vincent-van-gogh_boy-cutting-grass-with-a-sickle-1881(1).jpg,Post_Impressionism,vincent-van-gogh,0.7394,0.4633,0.6014
data/wikiart/Art_Nouveau_Modern/serge-sudeikin_costume-design-for-venetian-madmen-jester-1915.jpg,serge-sudeikin_costume-design-for-venetian-madmen-jester-1915.jpg,Art_Nouveau_Modern,serge-sudeikin,0.618,0.5841,0.6011
data/wikiart/Post_Impressionism/istvan-ilosvai-varga_self-portrait-1933.jpg,istvan-ilosvai-varga_self-portrait-1933.jpg,Post_Impressionism,istvan-ilosvai-varga,0.8987,0.3035,0.6011
data/wikiart/Romanticism/sir-lawrence-alma-tadema_fredegunda-praetextatus-visit-on-his-deathbed.jpg,sir-lawrence-alma-tadema_fredegunda-praetextatus-visit-on-his-deathbed.jpg,Romanticism,sir-lawrence-alma-tadema,0.6954,0.5066,0.601
data/wikiart/Realism/salvador-dali_portrait-of-the-marquis-de-cuevas.jpg,salvador-dali_portrait-of-the-marquis-de-cuevas.jpg,Realism,salvador-dali,0.6888,0.513,0.6009
data/wikiart/Expressionism/john-ferren_composition-la-carte-de-france-1931.jpg,john-ferren_composition-la-carte-de-france-1931.jpg,Expressionism,john-ferren,0.6706,0.531,0.6008
data/wikiart/Expressionism/lyonel-feininger_still-life-with-can.jpg,lyonel-feininger_still-life-with-can.jpg,Expressionism,lyonel-feininger,0.471,0.7304,0.6007
data/wikiart/Impressionism/john-singer-sargent_the-libreria-1904-1.jpg,john-singer-sargent_the-libreria-1904-1.jpg,Impressionism,john-singer-sargent,0.6631,0.5376,0.6004
